Date,Price,Open,High,Low,Change %
8-Feb-16,1.1198,1.1159,1.1448,1.1368,0.48%
9-Feb-16,1.1293,1.1197,1.1413,1.1361,-0.10%
10-Feb-16,1.129,1.1292,1.1422,1.1375,-0.19%
11-Feb-16,1.1324,1.1292,1.1479,1.1387,0.00%
12-Feb-16,1.126,1.1328,1.1496,1.1385,-0.71%
15-Feb-16,1.1155,1.1251,1.153,1.1467,-0.09%
16-Feb-16,1.1144,1.1155,1.1616,1.1495,-0.30%
17-Feb-16,1.1128,1.1143,1.1539,1.1446,0.66%
18-Feb-16,1.1107,1.113,1.1461,1.1335,0.91%
19-Feb-16,1.1134,1.1107,1.137,1.1296,0.28%
22-Feb-16,1.1029,1.1128,1.1364,1.1274,0.20%
23-Feb-16,1.102,1.1031,1.1338,1.1254,0.28%
24-Feb-16,1.1013,1.1019,1.128,1.1216,0.29%
25-Feb-16,1.1023,1.1014,1.1311,1.122,-0.49%
26-Feb-16,1.0934,1.102,1.1396,1.1272,-0.08%
29-Feb-16,1.0873,1.0932,1.1388,1.1288,-0.54%
1-Mar-16,1.0867,1.0873,1.1387,1.1302,0.39%
2-Mar-16,1.0868,1.0868,1.1334,1.1274,0.27%
3-Mar-16,1.0957,1.0867,1.132,1.1246,0.13%
4-Mar-16,1.1004,1.0958,1.1296,1.1234,-0.05%
7-Mar-16,1.1014,1.1008,1.1393,1.1266,-0.98%
8-Mar-16,1.1011,1.1014,1.1466,1.1347,-0.19%
9-Mar-16,1.0999,1.1012,1.1448,1.1373,0.06%
10-Mar-16,1.1177,1.0998,1.1421,1.135,0.21%
11-Mar-16,1.1153,1.1177,1.1455,1.1337,-0.19%
14-Mar-16,1.1106,1.1151,1.1434,1.1327,0.13%
15-Mar-16,1.1109,1.11,1.1406,1.1336,-0.07%
16-Mar-16,1.1225,1.111,1.1414,1.1357,0.04%
17-Mar-16,1.1319,1.1224,1.1439,1.1334,0.06%
18-Mar-16,1.127,1.1319,1.1413,1.1309,0.37%
21-Mar-16,1.1241,1.127,1.1366,1.1281,0.42%
22-Mar-16,1.1217,1.1245,1.1305,1.1168,0.85%
23-Mar-16,1.1184,1.1218,1.1221,1.1154,0.27%
24-Mar-16,1.1174,1.1179,1.1189,1.1153,-0.07%
25-Mar-16,1.1166,1.1176,1.1188,1.1143,-0.09%
28-Mar-16,1.1196,1.1164,1.1224,1.1158,-0.29%
29-Mar-16,1.1291,1.1198,1.1263,1.119,-0.21%
30-Mar-16,1.1338,1.129,1.1286,1.1235,-0.26%
31-Mar-16,1.138,1.1338,1.1339,1.1257,-0.43%
1-Apr-16,1.1387,1.138,1.1344,1.1205,0.84%
4-Apr-16,1.1392,1.1393,1.1245,1.1058,1.04%
5-Apr-16,1.1384,1.1389,1.1125,1.1071,0.03%
6-Apr-16,1.1399,1.1384,1.1177,1.1076,-0.42%
7-Apr-16,1.1377,1.1398,1.1212,1.1081,-0.21%
8-Apr-16,1.1401,1.1379,1.1218,1.0821,1.62%
11-Apr-16,1.1408,1.1407,1.1037,1.0946,-0.11%
12-Apr-16,1.1386,1.1408,1.1059,1.0992,-0.03%
13-Apr-16,1.1274,1.1385,1.1027,1.094,0.09%
14-Apr-16,1.1268,1.1274,1.1045,1.0903,0.43%
15-Apr-16,1.1283,1.1271,1.0974,1.0853,0.82%
18-Apr-16,1.1314,1.1297,1.0881,1.0825,0.01%
19-Apr-16,1.1358,1.1314,1.0896,1.0835,-0.06%
20-Apr-16,1.1297,1.1356,1.0964,1.0858,-0.56%
21-Apr-16,1.1288,1.1297,1.1071,1.0913,-0.81%
22-Apr-16,1.1233,1.129,1.1052,1.0987,0.09%
25-Apr-16,1.1266,1.1231,1.1047,1.0957,-0.06%
26-Apr-16,1.1298,1.1265,1.1055,1.0991,-0.08%
27-Apr-16,1.1321,1.1298,1.1137,1.1003,-0.94%
28-Apr-16,1.1353,1.132,1.114,1.1067,0.24%
29-Apr-16,1.1456,1.1354,1.1153,1.1072,-0.19%
2-May-16,1.1532,1.1447,1.118,1.1104,-0.14%
3-May-16,1.1497,1.1533,1.1196,1.1123,-0.10%
4-May-16,1.1487,1.1496,1.1253,1.1127,-0.93%
5-May-16,1.1405,1.1486,1.1335,1.1215,-0.57%
6-May-16,1.1405,1.1408,1.1378,1.1274,0.30%
9-May-16,1.1383,1.1401,1.1311,1.1159,-0.03%
10-May-16,1.1372,1.1385,1.1339,1.1163,0.85%
11-May-16,1.1427,1.1373,1.1218,1.1087,0.35%
12-May-16,1.1377,1.1426,1.1246,1.111,-0.44%
13-May-16,1.1308,1.1378,1.124,1.107,0.94%
16-May-16,1.132,1.1311,1.1146,1.0903,1.69%
17-May-16,1.1314,1.1321,1.0944,1.0886,0.28%
18-May-16,1.1217,1.1313,1.0915,1.0814,0.47%
19-May-16,1.1203,1.1216,1.0951,1.0812,-0.93%
20-May-16,1.1224,1.1204,1.0969,1.0869,0.42%
23-May-16,1.1219,1.1218,1.0917,1.0851,0.20%
24-May-16,1.1141,1.1219,1.0875,1.0819,0.20%
25-May-16,1.1155,1.1141,1.0858,1.0788,0.48%
26-May-16,1.1194,1.1154,1.0879,1.079,-0.71%
27-May-16,1.1115,1.1193,1.0922,1.0779,-0.16%
30-May-16,1.1147,1.1117,1.0977,1.0877,-0.16%
31-May-16,1.1132,1.1138,1.0941,1.0861,0.16%
1-Jun-16,1.1188,1.1133,1.0941,1.0869,-0.23%
2-Jun-16,1.1151,1.1189,1.0987,1.0855,0.48%
3-Jun-16,1.1367,1.1152,1.0945,1.0835,-0.11%
6-Jun-16,1.1355,1.1353,1.0891,1.0807,0.18%
7-Jun-16,1.1358,1.1355,1.0904,1.0822,-0.03%
8-Jun-16,1.1394,1.1358,1.0969,1.0847,-0.66%
9-Jun-16,1.1316,1.1399,1.0936,1.0804,-0.04%
10-Jun-16,1.1251,1.1317,1.0941,1.077,1.44%
13-Jun-16,1.1292,1.1253,1.0802,1.0721,0.31%
14-Jun-16,1.1208,1.1293,1.084,1.0711,-0.77%
15-Jun-16,1.1259,1.1205,1.0949,1.0783,-0.27%
16-Jun-16,1.1226,1.126,1.0869,1.0845,-0.01%
17-Jun-16,1.1277,1.1226,1.0938,1.085,-0.65%
20-Jun-16,1.1314,1.1285,1.0947,1.0903,0.14%
21-Jun-16,1.1242,1.1312,1.0992,1.0899,-0.46%
22-Jun-16,1.1297,1.1242,1.0995,1.0951,-0.08%
23-Jun-16,1.1389,1.1298,1.0979,1.0945,0.05%
24-Jun-16,1.1117,1.1392,1.0976,1.0903,0.58%
27-Jun-16,1.1026,1.1072,1.0957,1.0869,-0.42%
28-Jun-16,1.1067,1.1025,1.0985,1.0901,0.37%
29-Jun-16,1.1125,1.1065,1.0941,1.0848,0.43%
30-Jun-16,1.1105,1.1124,1.0877,1.0806,0.40%
1-Jul-16,1.1136,1.1104,1.0915,1.08,-0.81%
4-Jul-16,1.1156,1.1142,1.1008,1.0888,-0.14%
5-Jul-16,1.1076,1.1154,1.1059,1.0903,-0.58%
6-Jul-16,1.1099,1.1075,1.105,1.0946,0.03%
7-Jul-16,1.1063,1.1101,1.1033,1.0926,0.44%
8-Jul-16,1.1054,1.1063,1.1029,1.0924,-0.76%
11-Jul-16,1.1058,1.1052,1.1042,1.0877,1.20%
12-Jul-16,1.1059,1.1058,1.0901,1.0827,0.54%
13-Jul-16,1.109,1.1061,1.0888,1.0795,-0.47%
14-Jul-16,1.112,1.1089,1.0957,1.0837,-0.50%
15-Jul-16,1.1036,1.1118,1.0983,1.0541,3.07%
18-Jul-16,1.1074,1.1043,1.0644,1.0553,-0.15%
19-Jul-16,1.1022,1.1073,1.0638,1.0562,0.63%
20-Jul-16,1.1015,1.102,1.0596,1.0558,-0.27%
21-Jul-16,1.1025,1.1013,1.064,1.057,-0.16%
22-Jul-16,1.0976,1.103,1.0633,1.06,-0.16%
25-Jul-16,1.0994,1.0972,1.069,1.0566,-0.13%
26-Jul-16,1.0987,1.0997,1.0674,1.062,0.05%
27-Jul-16,1.1058,1.0986,1.0658,1.0593,-0.09%
28-Jul-16,1.1075,1.1058,1.0745,1.0641,-0.82%
29-Jul-16,1.1174,1.1079,1.0764,1.0654,0.70%
1-Aug-16,1.1162,1.1177,1.0694,1.0617,0.14%
2-Aug-16,1.1227,1.1162,1.0696,1.0633,-0.39%
3-Aug-16,1.1149,1.1224,1.0781,1.0675,-0.86%
4-Aug-16,1.113,1.1149,1.0818,1.0715,-0.35%
5-Aug-16,1.1086,1.1128,1.0829,1.069,0.68%
8-Aug-16,1.1092,1.1088,1.0774,1.0705,0.19%
9-Aug-16,1.1119,1.109,1.0764,1.0673,-0.26%
10-Aug-16,1.1176,1.1117,1.0793,1.0719,0.10%
11-Aug-16,1.1137,1.1175,1.0896,1.0709,-1.31%
12-Aug-16,1.1161,1.1139,1.0898,1.0835,0.19%
15-Aug-16,1.1184,1.1162,1.0968,1.0842,-0.96%
16-Aug-16,1.1278,1.1182,1.1031,1.0936,-0.43%
17-Aug-16,1.1288,1.1279,1.1053,1.1001,0.08%
18-Aug-16,1.1354,1.1293,1.1073,1.0964,0.27%
19-Aug-16,1.1326,1.1351,1.0985,1.0903,0.51%
22-Aug-16,1.1319,1.1306,1.1096,1.0894,-1.16%
23-Aug-16,1.1306,1.1321,1.1079,1.1029,-0.07%
24-Aug-16,1.1263,1.1305,1.1069,1.0987,0.34%
25-Aug-16,1.1283,1.1266,1.1142,1.0997,-0.80%
26-Aug-16,1.1198,1.1284,1.1351,1.1098,-2.05%
29-Aug-16,1.1189,1.1192,1.138,1.1335,-0.05%
30-Aug-16,1.1143,1.1189,1.1387,1.1324,0.16%
31-Aug-16,1.1158,1.1143,1.1382,1.1307,-0.18%
1-Sep-16,1.1198,1.1157,1.1397,1.1334,-0.32%
2-Sep-16,1.1156,1.1197,1.1496,1.1363,-0.78%
5-Sep-16,1.1147,1.1153,1.149,1.1374,0.83%
6-Sep-16,1.1256,1.1147,1.1413,1.1346,0.21%
7-Sep-16,1.1239,1.1255,1.1397,1.1351,-0.03%
8-Sep-16,1.1261,1.124,1.1391,1.1269,0.70%
9-Sep-16,1.1233,1.1262,1.1325,1.1232,0.39%
12-Sep-16,1.1234,1.1232,1.1284,1.121,-0.32%
13-Sep-16,1.122,1.1236,1.1282,1.1174,0.77%
14-Sep-16,1.125,1.1216,1.129,1.117,-0.23%
15-Sep-16,1.1244,1.1249,1.1319,1.1151,0.14%
16-Sep-16,1.1155,1.1244,1.121,1.1134,0.16%
19-Sep-16,1.1174,1.1161,1.1262,1.1157,-0.64%
20-Sep-16,1.1155,1.1178,1.1285,1.1196,0.03%
21-Sep-16,1.1189,1.1152,1.125,1.1149,0.46%
22-Sep-16,1.1208,1.1193,1.1231,1.1115,-0.31%
23-Sep-16,1.1226,1.1209,1.1296,1.1164,0.38%
26-Sep-16,1.1254,1.1221,1.1214,1.1105,0.60%
27-Sep-16,1.1215,1.1253,1.1209,1.1114,-0.62%
28-Sep-16,1.1216,1.1214,1.1332,1.1183,-1.03%
29-Sep-16,1.1223,1.1217,1.146,1.1267,-1.15%
30-Sep-16,1.1241,1.1225,1.1442,1.1284,1.30%
3-Oct-16,1.1211,1.1235,1.1321,1.1212,0.20%
4-Oct-16,1.1204,1.121,1.1328,1.1258,-0.48%
5-Oct-16,1.1206,1.1206,1.1375,1.1285,-0.17%
6-Oct-16,1.1151,1.1205,1.1349,1.1254,0.53%
7-Oct-16,1.1201,1.1151,1.1299,1.1174,0.65%
10-Oct-16,1.1138,1.1196,1.1219,1.1133,0.06%
11-Oct-16,1.1054,1.1136,1.1229,1.1152,0.29%
12-Oct-16,1.1008,1.1053,1.1178,1.112,0.19%
13-Oct-16,1.1056,1.1004,1.1181,1.1089,0.21%
14-Oct-16,1.0971,1.1056,1.1246,1.1088,-0.92%
17-Oct-16,1.0999,1.0975,1.1319,1.1214,-0.81%
18-Oct-16,1.0981,1.1,1.1333,1.1206,0.94%
19-Oct-16,1.0974,1.0981,1.1265,1.1162,0.31%
20-Oct-16,1.093,1.0974,1.131,1.1156,-0.59%
21-Oct-16,1.0884,1.0929,1.1366,1.1204,-0.62%
24-Oct-16,1.0883,1.0879,1.1561,1.129,-1.75%
25-Oct-16,1.0888,1.0882,1.1625,1.1399,-0.89%
26-Oct-16,1.0909,1.0889,1.1713,1.1363,2.03%
27-Oct-16,1.0897,1.0909,1.1393,1.1229,1.31%
28-Oct-16,1.0987,1.0899,1.1246,1.1105,1.11%
31-Oct-16,1.0981,1.0986,1.1137,1.1019,0.89%
1-Nov-16,1.1056,1.0981,1.1096,1.1018,-0.54%
2-Nov-16,1.1097,1.1056,1.1125,1.1058,-0.23%
3-Nov-16,1.1105,1.1098,1.1189,1.1096,-0.38%
4-Nov-16,1.1138,1.1105,1.1189,1.108,-0.07%
7-Nov-16,1.104,1.1137,1.1212,1.1023,1.06%
8-Nov-16,1.1026,1.1042,1.1088,1.096,0.19%
9-Nov-16,1.0909,1.1023,1.1044,1.0927,0.46%
10-Nov-16,1.0893,1.0911,1.0981,1.0857,0.39%
11-Nov-16,1.0856,1.0897,1.0944,1.0876,0.17%
14-Nov-16,1.0737,1.085,1.0938,1.0849,0.22%
15-Nov-16,1.0722,1.0736,1.0989,1.0877,-0.63%
16-Nov-16,1.069,1.0724,1.0997,1.0941,-0.34%
17-Nov-16,1.0626,1.069,1.1114,1.0921,0.50%
18-Nov-16,1.0588,1.0625,1.0992,1.0894,-0.48%
21-Nov-16,1.0629,1.0583,1.1086,1.0967,-0.66%
22-Nov-16,1.0626,1.0627,1.1101,1.1022,-0.32%
23-Nov-16,1.056,1.0629,1.113,1.097,1.00%
24-Nov-16,1.0554,1.0554,1.0997,1.0926,0.01%
25-Nov-16,1.0587,1.0551,1.1019,1.0922,0.45%
28-Nov-16,1.0615,1.0595,1.0966,1.0869,-0.03%
29-Nov-16,1.065,1.0615,1.097,1.0811,1.02%
30-Nov-16,1.0588,1.0649,1.0872,1.081,-0.02%
1-Dec-16,1.0662,1.059,1.0907,1.0827,-0.42%
2-Dec-16,1.0673,1.0663,1.0964,1.0856,-0.68%
5-Dec-16,1.0764,1.0674,1.1035,1.093,-0.57%
6-Dec-16,1.0719,1.0764,1.1084,1.0966,0.07%
7-Dec-16,1.0753,1.0721,1.1197,1.0995,-1.43%
8-Dec-16,1.0615,1.0753,1.1218,1.1031,1.14%
9-Dec-16,1.0562,1.0618,1.1126,1.0992,-0.35%
12-Dec-16,1.0635,1.0551,1.1094,1.0974,0.59%
13-Dec-16,1.0627,1.0635,1.1061,1.0917,-0.41%
14-Dec-16,1.0537,1.0627,1.1097,1.0969,-0.51%
15-Dec-16,1.0414,1.0536,1.1119,1.1066,0.27%
16-Dec-16,1.0451,1.0419,1.1124,1.1031,0.27%
19-Dec-16,1.0402,1.0442,1.1172,1.1042,-0.75%
20-Dec-16,1.0387,1.0405,1.1246,1.1114,-0.87%
21-Dec-16,1.0425,1.0389,1.1279,1.0954,0.63%
22-Dec-16,1.0437,1.0423,1.1221,1.1131,-0.34%
23-Dec-16,1.0457,1.0438,1.1227,1.1153,-0.03%
26-Dec-16,1.0456,1.0454,1.1237,1.1156,0.33%
27-Dec-16,1.0457,1.0453,1.1348,1.1135,-1.51%
28-Dec-16,1.0412,1.0459,1.1411,1.1312,-0.11%
29-Dec-16,1.0492,1.0417,1.1393,1.1292,-0.06%
30-Dec-16,1.0516,1.0492,1.1438,1.1331,0.20%
2-Jan-17,1.0459,1.0532,1.136,1.1213,0.79%
3-Jan-17,1.0406,1.0455,1.1331,1.1206,-0.32%
4-Jan-17,1.0488,1.0405,1.1294,1.1189,0.13%
5-Jan-17,1.0607,1.0493,1.1298,1.1151,0.10%
6-Jan-17,1.0533,1.0606,1.1332,1.1183,-0.60%
9-Jan-17,1.0574,1.0539,1.1387,1.1261,0.37%
10-Jan-17,1.0554,1.0573,1.1345,1.1214,-0.07%
11-Jan-17,1.0582,1.0556,1.1307,1.108,1.61%
12-Jan-17,1.0613,1.0583,1.1281,1.105,-1.12%
13-Jan-17,1.0644,1.0612,1.1381,1.1227,-0.32%
16-Jan-17,1.0603,1.0618,1.1284,1.1079,1.08%
17-Jan-17,1.0713,1.06,1.1193,1.0915,2.08%
18-Jan-17,1.0631,1.0713,1.0991,1.0888,-0.55%
19-Jan-17,1.0664,1.0629,1.1006,1.0926,0.36%
20-Jan-17,1.0703,1.0667,1.096,1.0869,0.40%
23-Jan-17,1.0765,1.0687,1.0931,1.082,0.29%
24-Jan-17,1.0731,1.0763,1.0985,1.0863,-0.96%
25-Jan-17,1.0748,1.0734,1.1012,1.0961,-0.36%
26-Jan-17,1.0682,1.0746,1.1211,1.1004,-0.85%
27-Jan-17,1.0699,1.0685,1.1181,1.108,0.18%
30-Jan-17,1.0695,1.0692,1.1156,1.1063,-0.50%
31-Jan-17,1.0798,1.0695,1.1328,1.1119,-1.47%
1-Feb-17,1.0769,1.0798,1.145,1.1298,-1.20%
2-Feb-17,1.0758,1.0766,1.1467,1.1324,0.37%
3-Feb-17,1.0784,1.0759,1.1447,1.1341,0.47%
6-Feb-17,1.075,1.0781,1.1385,1.1204,1.28%
7-Feb-17,1.0681,1.075,1.1277,1.1134,0.53%
8-Feb-17,1.0699,1.0682,1.1207,1.1131,-0.44%
9-Feb-17,1.0656,1.0699,1.129,1.1178,-0.56%
10-Feb-17,1.0641,1.0658,1.1393,1.1237,-0.76%
13-Feb-17,1.0598,1.0633,1.1372,1.1176,1.49%
14-Feb-17,1.0577,1.0596,1.1223,1.1067,0.36%
15-Feb-17,1.0601,1.0577,1.1226,1.1123,-0.50%
16-Feb-17,1.0674,1.06,1.129,1.1176,-0.20%
17-Feb-17,1.0614,1.0675,1.1269,1.1073,0.84%
20-Feb-17,1.0614,1.0618,1.1189,1.096,1.38%
21-Feb-17,1.0537,1.0611,1.0991,1.0859,0.85%
22-Feb-17,1.0556,1.0534,1.0928,1.0821,0.13%
23-Feb-17,1.0581,1.0558,1.0901,1.0785,0.43%
24-Feb-17,1.0563,1.0583,1.0848,1.0667,0.94%
27-Feb-17,1.0587,1.0562,1.0802,1.0709,-0.09%
28-Feb-17,1.0577,1.0587,1.0784,1.0661,-0.01%
1-Mar-17,1.0547,1.0574,1.0825,1.0713,-0.65%
2-Mar-17,1.0507,1.0547,1.085,1.0737,0.42%
3-Mar-17,1.0623,1.0508,1.0819,1.0625,0.71%
6-Mar-17,1.0581,1.0617,1.0703,1.0572,0.30%
7-Mar-17,1.0566,1.0583,1.0709,1.053,0.81%
8-Mar-17,1.0541,1.0566,1.0619,1.052,-0.34%
9-Mar-17,1.0577,1.0541,1.0685,1.0569,-0.52%
10-Mar-17,1.0672,1.0577,1.0789,1.0638,-1.13%
13-Mar-17,1.0654,1.0671,1.0888,1.0764,-0.32%
14-Mar-17,1.0604,1.0655,1.0957,1.0805,-0.99%
15-Mar-17,1.0735,1.0605,1.1037,1.0911,-0.49%
16-Mar-17,1.0766,1.0734,1.1028,1.0864,0.86%
17-Mar-17,1.0738,1.0765,1.0905,1.0751,1.11%
20-Mar-17,1.0739,1.074,1.0801,1.0719,0.31%
21-Mar-17,1.0811,1.074,1.0846,1.0713,-0.95%
22-Mar-17,1.0797,1.081,1.0897,1.0811,-0.50%
23-Mar-17,1.0783,1.0797,1.0949,1.0802,0.04%
24-Mar-17,1.0799,1.0784,1.1052,1.0856,-0.80%
27-Mar-17,1.0865,1.0797,1.1016,1.0901,0.42%
28-Mar-17,1.0813,1.0864,1.1031,1.0892,-0.19%
29-Mar-17,1.0767,1.0811,1.0972,1.0768,1.16%
30-Mar-17,1.0675,1.0766,1.0883,1.065,1.52%
31-Mar-17,1.0652,1.0675,1.0915,1.0613,-1.90%
3-Apr-17,1.0671,1.0661,1.1033,1.0581,2.54%
4-Apr-17,1.0673,1.0669,1.065,1.0551,0.28%
5-Apr-17,1.0663,1.0672,1.0621,1.0459,0.70%
6-Apr-17,1.0644,1.0663,1.0639,1.0462,-1.32%
7-Apr-17,1.059,1.0644,1.0684,1.0495,0.83%
10-Apr-17,1.0596,1.0593,1.0718,1.0511,-1.41%
11-Apr-17,1.0602,1.0595,1.0856,1.0692,-1.42%
12-Apr-17,1.0666,1.0606,1.0908,1.0823,0.07%
13-Apr-17,1.0614,1.0664,1.1035,1.0842,-1.70%
14-Apr-17,1.0612,1.0615,1.1115,1.0989,-0.43%
17-Apr-17,1.0644,1.0615,1.1187,1.1062,-0.87%
18-Apr-17,1.0734,1.0644,1.1219,1.1155,-0.08%
19-Apr-17,1.0711,1.073,1.1242,1.1159,-0.09%
20-Apr-17,1.0717,1.0711,1.1248,1.1178,-0.03%
21-Apr-17,1.0728,1.0719,1.1381,1.1184,-1.44%
24-Apr-17,1.0867,1.089,1.1389,1.1334,0.19%
25-Apr-17,1.0926,1.0868,1.136,1.1289,0.08%
26-Apr-17,1.0903,1.0924,1.1414,1.1296,-0.43%
27-Apr-17,1.0873,1.0903,1.1431,1.128,0.13%
28-Apr-17,1.0897,1.0877,1.145,1.1355,-0.27%
1-May-17,1.0899,1.0906,1.1418,1.1334,-0.13%
2-May-17,1.093,1.0901,1.145,1.1322,0.52%
3-May-17,1.0885,1.093,1.1429,1.1317,-0.28%
4-May-17,1.0985,1.0884,1.1443,1.138,-0.16%
5-May-17,1.0998,1.0991,1.1423,1.1302,0.61%
8-May-17,1.0924,1.0998,1.1349,1.128,0.11%
9-May-17,1.0873,1.0924,1.1347,1.1274,-0.03%
10-May-17,1.0868,1.0874,1.1359,1.1271,0.08%
11-May-17,1.0861,1.0869,1.1488,1.1313,-1.41%
12-May-17,1.0931,1.0863,1.15,1.1304,1.15%
15-May-17,1.0975,1.0926,1.1486,1.1317,-1.17%
16-May-17,1.1082,1.0976,1.1534,1.1313,1.23%
17-May-17,1.1159,1.1083,1.1364,1.128,0.48%
18-May-17,1.1103,1.116,1.1366,1.1279,-0.28%
19-May-17,1.1207,1.1103,1.1369,1.1261,0.28%
22-May-17,1.1238,1.1202,1.1385,1.1276,-0.82%
23-May-17,1.1183,1.1237,1.1423,1.1224,1.26%
24-May-17,1.1219,1.1184,1.1297,1.1099,0.28%
25-May-17,1.121,1.1218,1.1374,1.1114,-1.39%
26-May-17,1.1183,1.1211,1.1648,1.1317,-2.10%
29-May-17,1.1166,1.1178,1.1677,1.1542,0.51%
30-May-17,1.1185,1.1166,1.1616,1.154,-0.47%
31-May-17,1.1244,1.1187,1.1641,1.1545,0.31%
1-Jun-17,1.1213,1.1242,1.165,1.1462,-0.52%
2-Jun-17,1.1282,1.1213,1.1795,1.157,-1.34%
5-Jun-17,1.1254,1.1279,1.1846,1.1726,0.14%
6-Jun-17,1.1277,1.1254,1.186,1.1753,-0.52%
7-Jun-17,1.1257,1.1277,1.1871,1.1786,-0.06%
8-Jun-17,1.1214,1.1257,1.1848,1.1763,0.41%
9-Jun-17,1.1195,1.1216,1.1848,1.1753,-0.39%
12-Jun-17,1.1203,1.1196,1.1898,1.1803,-0.42%
13-Jun-17,1.1216,1.1204,1.1969,1.1884,-0.38%
14-Jun-17,1.1218,1.121,1.2008,1.1883,-0.57%
15-Jun-17,1.1145,1.1219,1.2111,1.2001,-0.83%
16-Jun-17,1.1197,1.1143,1.2107,1.2094,0.05%
19-Jun-17,1.1149,1.1199,1.2172,1.2096,-0.49%
20-Jun-17,1.1134,1.1147,1.2188,1.2123,0.04%
21-Jun-17,1.1168,1.1133,1.2221,1.2142,-0.20%
22-Jun-17,1.1153,1.1168,1.2228,1.2168,-0.38%
23-Jun-17,1.1194,1.1152,1.2256,1.2186,0.22%
26-Jun-17,1.1182,1.1202,1.2222,1.217,0.19%
27-Jun-17,1.1339,1.1183,1.2247,1.2165,-0.48%
28-Jun-17,1.1378,1.1339,1.2273,1.2216,0.02%
29-Jun-17,1.1441,1.1376,1.2305,1.2222,-0.47%
30-Jun-17,1.1426,1.1442,1.2353,1.2265,-0.46%
3-Jul-17,1.1364,1.1422,1.2517,1.2322,-1.34%
4-Jul-17,1.1345,1.1366,1.2571,1.2433,0.59%
5-Jul-17,1.1353,1.1345,1.2485,1.2414,-0.20%
6-Jul-17,1.1423,1.1351,1.2487,1.2384,0.41%
7-Jul-17,1.1401,1.1423,1.2496,1.237,-0.30%
10-Jul-17,1.14,1.1391,1.2449,1.2361,0.59%
11-Jul-17,1.1467,1.1399,1.2448,1.2292,0.47%
12-Jul-17,1.1412,1.1467,1.2344,1.2246,0.26%
13-Jul-17,1.1399,1.1413,1.2393,1.2271,-0.76%
14-Jul-17,1.1469,1.14,1.2458,1.2282,0.55%
17-Jul-17,1.1479,1.1463,1.2391,1.23,-0.58%
18-Jul-17,1.1555,1.1479,1.2478,1.2377,-0.70%
19-Jul-17,1.1515,1.1553,1.2507,1.2419,0.14%
20-Jul-17,1.1631,1.1513,1.2492,1.2427,-0.12%
21-Jul-17,1.1663,1.1634,1.2524,1.2464,-0.31%
24-Jul-17,1.1642,1.1662,1.2532,1.2443,0.25%
25-Jul-17,1.1652,1.1639,1.2487,1.2401,0.26%
26-Jul-17,1.1734,1.1648,1.2445,1.2357,0.43%
27-Jul-17,1.1677,1.1734,1.2571,1.2376,-1.20%
28-Jul-17,1.1752,1.1677,1.2576,1.2504,-0.11%
31-Jul-17,1.1842,1.1737,1.26,1.2512,0.14%
1-Aug-17,1.1801,1.1841,1.2546,1.2442,0.70%
2-Aug-17,1.1856,1.1802,1.2578,1.2444,-0.58%
3-Aug-17,1.187,1.1856,1.2548,1.2399,0.37%
4-Aug-17,1.1772,1.1871,1.2492,1.2426,0.31%
7-Aug-17,1.1795,1.1768,1.2499,1.2418,-0.29%
8-Aug-17,1.175,1.1794,1.25,1.2394,0.43%
9-Aug-17,1.1759,1.1752,1.251,1.2417,-0.26%
10-Aug-17,1.1772,1.1759,1.2471,1.2359,0.64%
11-Aug-17,1.182,1.1772,1.2535,1.2365,-0.89%
14-Aug-17,1.178,1.1806,1.2568,1.2457,-0.48%
15-Aug-17,1.1735,1.178,1.2578,1.2481,0.50%
16-Aug-17,1.177,1.1734,1.2517,1.2441,-0.34%
17-Aug-17,1.1724,1.1767,1.2618,1.2485,-0.70%
18-Aug-17,1.1762,1.1723,1.264,1.2547,-0.15%
21-Aug-17,1.1816,1.175,1.2772,1.2631,-0.80%
22-Aug-17,1.1762,1.1815,1.2765,1.2683,0.28%
23-Aug-17,1.1808,1.1763,1.2725,1.2666,0.22%
24-Aug-17,1.1799,1.1807,1.2696,1.2633,0.18%
25-Aug-17,1.1926,1.1799,1.2679,1.2614,-0.02%
28-Aug-17,1.1979,1.1926,1.274,1.2636,-0.52%
29-Aug-17,1.1972,1.1978,1.2841,1.2713,-0.66%
30-Aug-17,1.1883,1.1974,1.2817,1.2731,0.28%
31-Aug-17,1.191,1.1884,1.2837,1.2744,-0.36%
1-Sep-17,1.1859,1.1911,1.2847,1.2706,-0.22%
4-Sep-17,1.1896,1.1858,1.2886,1.2624,1.41%
5-Sep-17,1.1914,1.1896,1.2769,1.264,-0.74%
6-Sep-17,1.1917,1.1914,1.2762,1.2619,0.99%
7-Sep-17,1.2023,1.1917,1.2716,1.2605,-0.50%
8-Sep-17,1.2035,1.2024,1.2792,1.2664,-0.34%
11-Sep-17,1.1953,1.2041,1.2749,1.2622,0.51%
12-Sep-17,1.1967,1.1953,1.2683,1.2584,0.13%
13-Sep-17,1.1886,1.1968,1.2677,1.2504,1.09%
14-Sep-17,1.1919,1.1884,1.2676,1.25,-1.19%
15-Sep-17,1.1943,1.1919,1.2698,1.2612,0.35%
18-Sep-17,1.1954,1.1949,1.264,1.2584,-0.06%
19-Sep-17,1.1994,1.1955,1.2703,1.2571,-0.42%
20-Sep-17,1.1893,1.1994,1.2716,1.2664,0.00%
21-Sep-17,1.1941,1.1894,1.2761,1.2677,-0.51%
